CustomerID,BillDate,Amount,PaymentStatus,PaymentMethod,PaymentDate
CUST04125,2021-07-12,4527.27,Paid,Net Banking,2021-07-15
CUST06587,2021-12-20,7584.38,Paid,Card,2021-12-21
CUST05137,2021-04-14,2518.16,Paid,Card,2021-04-18
CUST03230,2021-11-25,13941.25,Paid,Net Banking,2021-11-25
CUST02504,2021-11-28,16535.22,Paid,UPI,2021-11-29
CUST00575,2021-05-03,13484.62,Late,UPI,2021-05-14
CUST01408,2021-03-14,9132.0,Paid,Net Banking,2021-03-19
CUST06386,2021-04-19,19580.37,Paid,Card,2021-04-19
CUST03816,2021-02-21,11540.49,Paid,Wallet,2021-02-24
CUST08560,2021-02-14,14108.51,Paid,UPI,2021-02-18
CUST02828,2021-05-22,11463.3,Late,UPI,2021-05-29
CUST08511,2021-03-22,10198.94,Paid,Net Banking,2021-03-24
CUST09200,2021-02-07,19001.4,Paid,Net Banking,2021-02-07
CUST04068,2021-10-30,1557.62,Paid,Card,2021-11-03
CUST03370,2021-12-13,17599.15,Missed,Wallet,
CUST01670,2021-12-23,15113.5,Paid,Card,2021-12-27
CUST01314,2021-01-04,17080.28,Paid,UPI,2021-01-07
CUST07896,2021-07-15,5642.65,Paid,Card,2021-07-17
CUST07211,2021-03-08,19918.95,Paid,Card,2021-03-12
CUST09067,2021-12-22,12213.48,Late,Card,2021-12-28
CUST02362,2021-07-09,3114.26,Paid,Wallet,2021-07-11
CUST02313,2021-08-30,4532.06,Paid,Card,2021-09-04
CUST08861,2021-01-30,10575.46,Missed,UPI,
CUST00113,2021-06-22,14156.46,Paid,Wallet,2021-06-23
CUST00170,2021-09-13,8804.0,Paid,Wallet,2021-09-15
CUST07273,2021-10-07,7040.54,Paid,Card,2021-10-10
CUST07319,2021-10-29,19365.27,Paid,Wallet,2021-11-03
CUST06881,2021-08-28,17711.87,Late,UPI,2021-09-13
CUST09216,2021-03-31,12748.07,Late,Wallet,2021-04-20
CUST09079,2021-11-14,2842.19,Paid,UPI,2021-11-14
CUST06081,2021-03-15,19828.2,Late,UPI,2021-03-22
CUST09229,2021-06-24,2432.92,Paid,Wallet,2021-06-25
CUST05215,2021-06-08,17541.63,Paid,Net Banking,2021-06-09
CUST07734,2021-04-16,7861.64,Paid,Net Banking,2021-04-18
CUST01334,2021-08-03,2395.68,Paid,Card,2021-08-05
CUST06513,2021-10-03,1257.02,Late,Wallet,2021-10-12
CUST06071,2021-05-04,8303.8,Paid,Net Banking,2021-05-08
CUST01108,2021-04-15,18565.08,Paid,Wallet,2021-04-15
CUST01794,2021-12-30,11822.98,Paid,Net Banking,2022-01-02
CUST06312,2021-06-23,7163.67,Paid,Wallet,2021-06-26
CUST01829,2021-11-29,7319.36,Paid,UPI,2021-12-04
CUST06729,2021-09-30,18744.92,Paid,Net Banking,2021-10-05
CUST00853,2021-09-07,19917.58,Paid,Wallet,2021-09-09
CUST01966,2021-11-23,15256.27,Late,Wallet,2021-12-07
CUST03864,2021-11-20,3045.05,Late,Net Banking,2021-12-10
CUST02018,2021-08-16,11910.84,Paid,Wallet,2021-08-20
CUST08366,2021-01-09,12417.68,Paid,Net Banking,2021-01-11
CUST02375,2021-06-27,19380.81,Late,Card,2021-07-15
CUST05592,2021-07-19,8342.76,Paid,UPI,2021-07-19
CUST06350,2021-04-15,11246.51,Paid,Wallet,2021-04-16
CUST00933,2021-04-14,15962.19,Missed,Wallet,
CUST08446,2021-05-07,9755.53,Paid,Wallet,2021-05-07
CUST06217,2021-10-26,2837.76,Late,Card,2021-11-07
CUST00137,2021-04-13,2253.92,Missed,Net Banking,
CUST02755,2021-01-09,9677.07,Missed,Net Banking,
CUST09906,2021-01-04,11255.72,Paid,Card,2021-01-08
CUST00005,2021-02-18,19212.25,Paid,Wallet,2021-02-19
CUST00615,2021-01-16,4383.38,Late,Net Banking,2021-01-26
CUST04574,2021-09-08,12202.41,Late,Card,2021-09-27
CUST00052,2021-11-21,14920.92,Paid,UPI,2021-11-22
CUST01229,2021-03-26,6749.0,Paid,Net Banking,2021-03-30
CUST00233,2021-03-30,3926.81,Paid,Wallet,2021-04-01
CUST07670,2021-05-31,1732.64,Paid,UPI,2021-06-03
CUST02309,2021-07-28,16960.91,Missed,Wallet,
CUST02053,2021-02-01,3985.28,Paid,Net Banking,2021-02-01
CUST04795,2021-12-20,1328.74,Late,Wallet,2022-01-02
CUST01946,2021-09-15,9088.66,Paid,Net Banking,2021-09-18
CUST08887,2021-03-30,3538.32,Paid,Net Banking,2021-04-01
CUST03541,2021-10-26,18722.1,Paid,Card,2021-10-31
CUST04336,2021-02-05,5905.25,Paid,Net Banking,2021-02-08
CUST05946,2021-06-08,14141.34,Paid,Card,2021-06-08
CUST03404,2021-09-10,9674.6,Missed,Net Banking,
CUST06648,2021-07-17,6285.37,Late,Wallet,2021-07-26
CUST05524,2021-04-08,8422.04,Paid,Net Banking,2021-04-08
CUST08651,2021-12-14,13144.64,Paid,Net Banking,2021-12-17
CUST09036,2021-06-02,19824.76,Paid,UPI,2021-06-04
CUST02395,2021-04-03,15063.79,Paid,UPI,2021-04-03
CUST01697,2021-01-04,12791.62,Missed,Wallet,
CUST03283,2021-03-31,12309.11,Paid,Net Banking,2021-04-05
CUST06088,2021-12-26,17545.49,Paid,Card,2021-12-30
CUST01846,2021-09-03,7493.96,Paid,Net Banking,2021-09-07
CUST03735,2021-04-07,929.08,Paid,Wallet,2021-04-12
CUST08170,2021-03-21,14828.55,Paid,UPI,2021-03-22
CUST04362,2021-05-07,10257.85,Late,UPI,2021-05-14
CUST09754,2021-11-24,7746.63,Paid,Card,2021-11-24
CUST02482,2021-01-17,8288.98,Paid,Wallet,2021-01-17
CUST08263,2021-08-17,749.13,Paid,UPI,2021-08-21
CUST04497,2021-05-16,13448.54,Paid,Wallet,2021-05-16
CUST05407,2021-05-29,17382.51,Paid,UPI,2021-05-31
CUST02410,2021-08-30,2599.33,Paid,Net Banking,2021-09-03
CUST01911,2021-11-22,11277.09,Paid,Card,2021-11-27
CUST06979,2021-01-05,3028.95,Paid,Card,2021-01-05
CUST00161,2021-02-23,15955.46,Late,UPI,2021-03-05
CUST06057,2021-07-01,3059.1,Paid,Wallet,2021-07-03
CUST06594,2021-01-25,10810.37,Paid,Wallet,2021-01-25
CUST06182,2021-08-14,4515.2,Paid,Wallet,2021-08-15
CUST07446,2021-01-05,16229.91,Paid,Card,2021-01-09
CUST07286,2021-12-11,3786.28,Paid,Card,2021-12-13
CUST01319,2021-01-17,12077.51,Paid,Wallet,2021-01-19
CUST03104,2021-12-27,19123.48,Paid,Wallet,2022-01-01
CUST00700,2021-10-18,3681.19,Late,Net Banking,2021-10-25
CUST08044,2021-04-29,13717.36,Late,Net Banking,2021-05-19
CUST07361,2021-09-30,1287.95,Paid,UPI,2021-10-01
CUST09841,2021-07-26,11747.62,Paid,Net Banking,2021-07-29
CUST09136,2021-04-08,4677.9,Paid,UPI,2021-04-11
CUST01032,2021-11-28,8235.6,Paid,Wallet,2021-11-30
CUST07191,2021-05-15,18892.32,Paid,Card,2021-05-16
CUST03988,2021-11-26,13680.28,Paid,Net Banking,2021-12-01
CUST04742,2021-01-16,5224.24,Paid,Card,2021-01-21
CUST02696,2021-08-24,3937.77,Missed,Net Banking,
CUST02845,2021-08-12,12397.58,Paid,Card,2021-08-12
CUST03594,2021-05-24,5817.94,Paid,Net Banking,2021-05-25
CUST09615,2021-09-21,12118.15,Paid,UPI,2021-09-23
CUST05685,2021-07-27,12920.23,Paid,Card,2021-07-30
CUST05202,2021-06-27,14572.09,Late,UPI,2021-07-04
CUST03555,2021-08-14,12101.56,Paid,Card,2021-08-14
CUST04134,2021-05-05,19797.82,Late,Card,2021-05-22
CUST09294,2021-12-26,19418.85,Missed,Card,
CUST02023,2021-11-23,2004.12,Paid,Net Banking,2021-11-24
CUST09037,2021-09-08,16824.09,Paid,UPI,2021-09-08
CUST09300,2021-11-29,7765.69,Paid,Card,2021-12-02
CUST05010,2021-09-12,17346.1,Paid,Card,2021-09-15
CUST05058,2021-04-17,14033.05,Paid,Card,2021-04-20
CUST04225,2021-04-04,12580.86,Missed,UPI,
CUST00387,2021-02-18,16112.66,Paid,Card,2021-02-23
CUST07461,2021-03-13,16110.5,Late,Net Banking,2021-03-30
CUST01010,2021-04-20,19223.81,Paid,Net Banking,2021-04-21
CUST00294,2021-07-25,11374.25,Paid,UPI,2021-07-26
CUST04602,2021-11-18,2669.79,Paid,UPI,2021-11-22
CUST02537,2021-07-09,8603.7,Missed,UPI,
CUST06008,2021-02-03,16456.16,Late,Net Banking,2021-02-18
CUST03604,2021-05-20,10236.93,Late,Wallet,2021-06-05
CUST02730,2021-07-03,2075.52,Paid,Net Banking,2021-07-06
CUST01772,2021-02-20,12244.2,Paid,Net Banking,2021-02-23
CUST02982,2021-06-13,17893.29,Paid,Wallet,2021-06-17
CUST08906,2021-12-22,13668.38,Paid,Wallet,2021-12-23
CUST06804,2021-01-15,9598.6,Paid,Card,2021-01-20
CUST03754,2021-03-24,18176.99,Paid,Card,2021-03-25
CUST02816,2021-07-26,1278.36,Paid,Wallet,2021-07-29
CUST02461,2021-07-17,10979.1,Paid,Card,2021-07-18
CUST00978,2021-11-16,14914.7,Paid,Card,2021-11-16
CUST01798,2021-01-27,7933.57,Missed,Net Banking,
CUST04155,2021-11-15,6329.24,Paid,Card,2021-11-15
CUST03767,2021-11-04,4792.58,Late,UPI,2021-11-22
CUST04312,2021-12-04,17968.98,Paid,Wallet,2021-12-06
CUST02826,2021-01-02,11231.74,Paid,Net Banking,2021-01-05
CUST08174,2021-09-23,11931.61,Paid,Wallet,2021-09-23
CUST06988,2021-06-22,3392.31,Paid,Card,2021-06-25
CUST05089,2021-04-25,18664.42,Paid,Net Banking,2021-04-26
CUST01964,2021-02-15,8189.58,Paid,Net Banking,2021-02-17
CUST03424,2021-12-06,15081.0,Missed,Net Banking,
CUST00254,2021-06-17,17266.13,Paid,Wallet,2021-06-21
CUST01108,2021-07-03,11179.04,Paid,Card,2021-07-06
CUST03362,2021-03-05,18306.99,Paid,Net Banking,2021-03-06
CUST06812,2021-01-18,12225.0,Paid,UPI,2021-01-18
CUST03245,2021-02-17,18480.21,Paid,Net Banking,2021-02-21
CUST02893,2021-01-12,2778.59,Paid,Net Banking,2021-01-14
CUST07572,2021-07-26,17646.31,Paid,UPI,2021-07-27
CUST09153,2021-02-07,2560.58,Paid,UPI,2021-02-12
CUST04568,2021-11-01,14856.58,Paid,UPI,2021-11-02
CUST05423,2021-06-04,15603.57,Paid,Card,2021-06-05
CUST02866,2021-06-23,822.15,Late,Net Banking,2021-07-09
CUST07900,2021-08-28,18330.07,Missed,Net Banking,
CUST06780,2021-08-20,15064.13,Paid,UPI,2021-08-25
CUST07939,2021-01-12,11748.92,Paid,Wallet,2021-01-14
CUST06984,2021-03-03,8701.46,Paid,Net Banking,2021-03-05
CUST00395,2021-01-16,2802.87,Paid,Wallet,2021-01-19
CUST07791,2021-07-01,1370.3,Paid,Card,2021-07-04
CUST09053,2021-12-26,8772.93,Late,Wallet,2022-01-13
CUST01848,2021-07-17,7723.06,Paid,Wallet,2021-07-17
CUST00451,2021-12-19,8379.37,Paid,Net Banking,2021-12-23
CUST08821,2021-04-08,11517.93,Paid,Net Banking,2021-04-13
CUST07971,2021-09-27,9481.75,Paid,Wallet,2021-09-28
CUST04477,2021-05-07,9332.99,Paid,UPI,2021-05-08
CUST02183,2021-03-10,17362.96,Paid,Wallet,2021-03-12
CUST05163,2021-03-17,15635.23,Late,Card,2021-04-02
CUST07068,2021-01-21,18887.62,Paid,UPI,2021-01-26
CUST04177,2021-02-24,8510.63,Paid,UPI,2021-02-27
CUST06601,2021-03-28,12781.27,Paid,UPI,2021-03-31
CUST01905,2021-08-09,11735.04,Paid,Card,2021-08-14
CUST03570,2021-10-04,4920.25,Paid,Net Banking,2021-10-04
CUST08191,2021-04-28,654.7,Paid,Wallet,2021-04-28
CUST06004,2021-01-19,13247.61,Paid,UPI,2021-01-24
CUST02851,2021-02-07,3468.74,Paid,Wallet,2021-02-10
CUST07265,2021-11-06,8055.44,Late,UPI,2021-11-14
CUST06081,2021-03-02,3302.73,Missed,Net Banking,
CUST02841,2021-05-20,19827.57,Paid,Card,2021-05-24
CUST06420,2021-08-26,3467.5,Paid,Wallet,2021-08-27
CUST08707,2021-05-01,8547.71,Paid,UPI,2021-05-02
CUST04096,2021-10-18,6432.81,Paid,Wallet,2021-10-21
CUST03355,2021-07-30,8626.27,Late,Net Banking,2021-08-17
CUST09162,2021-03-21,3096.45,Paid,Net Banking,2021-03-25
CUST04878,2021-03-18,4298.76,Missed,Net Banking,
CUST09378,2021-06-20,12727.97,Paid,Wallet,2021-06-23
CUST02815,2021-01-31,11952.61,Paid,Net Banking,2021-02-04
CUST03706,2021-09-17,1626.46,Paid,UPI,2021-09-22
CUST01065,2021-06-26,3952.07,Missed,Net Banking,
CUST09717,2021-12-20,15109.44,Paid,Card,2021-12-25
CUST02551,2021-03-05,9939.97,Paid,Wallet,2021-03-05
CUST03425,2021-05-14,2185.12,Late,Wallet,2021-05-25
CUST02049,2021-09-22,9208.27,Paid,Wallet,2021-09-26
CUST07506,2021-07-23,4071.74,Late,UPI,2021-08-09
CUST05853,2021-02-04,13922.12,Paid,Card,2021-02-07
CUST00719,2021-01-10,18417.21,Paid,Card,2021-01-14
CUST05165,2021-07-23,18398.88,Paid,Wallet,2021-07-25
CUST08491,2021-06-20,12746.72,Paid,Net Banking,2021-06-23
CUST05412,2021-01-19,10522.66,Late,Card,2021-02-02
CUST00709,2021-04-15,5407.87,Paid,Card,2021-04-15
CUST09256,2021-04-10,17761.02,Paid,Net Banking,2021-04-11
CUST04801,2021-12-02,18251.38,Paid,Wallet,2021-12-04
CUST02683,2021-08-28,3132.41,Paid,Wallet,2021-08-30
CUST08542,2021-11-18,13006.56,Paid,Wallet,2021-11-22
CUST06344,2021-09-10,5364.11,Paid,Card,2021-09-13
CUST07537,2021-03-21,14083.64,Paid,Card,2021-03-24
CUST02371,2021-03-26,8885.32,Paid,Wallet,2021-03-27
CUST00035,2021-12-11,9750.96,Late,Net Banking,2021-12-30
CUST08198,2021-03-05,8196.79,Paid,Wallet,2021-03-06
CUST08568,2021-10-20,779.93,Paid,Wallet,2021-10-20
CUST01288,2021-01-18,6069.73,Paid,Net Banking,2021-01-20
CUST03338,2021-05-31,3803.09,Paid,UPI,2021-06-05
CUST04609,2021-04-05,15215.25,Missed,Net Banking,
CUST01256,2021-10-30,6465.51,Paid,Wallet,2021-11-02
CUST03454,2021-06-01,15011.5,Paid,Wallet,2021-06-06
CUST04797,2021-06-03,15913.24,Missed,Card,
CUST08066,2021-12-08,3044.45,Paid,UPI,2021-12-10
CUST04863,2021-11-07,19305.92,Paid,UPI,2021-11-12
CUST00196,2021-08-01,18461.22,Late,Net Banking,2021-08-21
CUST03196,2021-02-27,13738.13,Paid,Card,2021-03-04
CUST00051,2021-03-16,19902.1,Paid,Net Banking,2021-03-21
CUST05996,2021-09-07,8647.24,Late,Card,2021-09-15
CUST04073,2021-04-19,17107.31,Paid,UPI,2021-04-22
CUST00304,2021-01-17,12134.04,Paid,Wallet,2021-01-20
CUST00397,2021-10-25,15411.2,Paid,UPI,2021-10-26
CUST08793,2021-11-21,12521.6,Missed,Wallet,
CUST04575,2021-12-28,3655.82,Paid,Wallet,2021-12-28
CUST01527,2021-08-09,7488.22,Late,Wallet,2021-08-19
CUST06016,2021-11-14,7659.42,Paid,UPI,2021-11-14
CUST06590,2021-03-05,6589.68,Paid,Card,2021-03-05
CUST00965,2021-03-28,9316.49,Paid,UPI,2021-03-28
CUST09005,2021-03-28,18069.63,Missed,Wallet,
CUST03524,2021-08-13,18473.1,Paid,UPI,2021-08-14
CUST03009,2021-04-25,18239.51,Paid,Card,2021-04-29
CUST09645,2021-09-16,18880.54,Late,Card,2021-09-28
CUST09958,2021-03-19,3424.32,Paid,Net Banking,2021-03-22
CUST03394,2021-09-15,15536.57,Paid,Net Banking,2021-09-16
CUST03085,2021-03-31,19548.31,Paid,Card,2021-04-03
CUST03473,2021-07-24,12369.81,Paid,Net Banking,2021-07-27
CUST00593,2021-11-14,10411.27,Paid,UPI,2021-11-16
CUST01228,2021-10-21,17149.52,Late,Card,2021-11-05
CUST04582,2021-04-01,7967.02,Paid,Net Banking,2021-04-03
CUST06945,2021-12-20,5659.44,Paid,UPI,2021-12-22
CUST06192,2021-02-10,16273.53,Paid,UPI,2021-02-14
CUST02520,2021-08-01,12210.37,Paid,Net Banking,2021-08-01
CUST03593,2021-06-23,19665.55,Paid,Card,2021-06-24
CUST01468,2021-03-24,17840.9,Paid,UPI,2021-03-24
CUST09417,2021-10-31,16842.77,Paid,Card,2021-11-02
CUST05015,2021-08-29,19611.4,Paid,UPI,2021-08-29
CUST07893,2021-03-07,5195.96,Late,Net Banking,2021-03-23
CUST03821,2021-12-25,14241.19,Paid,Net Banking,2021-12-25
CUST07530,2021-03-24,9477.32,Paid,Wallet,2021-03-24
CUST05277,2021-12-25,14139.05,Paid,Net Banking,2021-12-28
CUST06709,2021-08-08,10536.18,Late,UPI,2021-08-27
CUST04788,2021-05-12,18330.61,Late,Card,2021-05-25
CUST03123,2021-04-23,14563.36,Missed,Wallet,
CUST08812,2021-08-30,4647.5,Late,Wallet,2021-09-14
CUST05808,2021-01-28,16852.22,Late,Net Banking,2021-02-17
CUST07743,2021-08-07,16474.91,Paid,Card,2021-08-12
CUST01731,2021-04-02,535.8,Paid,Card,2021-04-05
CUST07709,2021-02-28,19455.47,Paid,Wallet,2021-03-02
CUST07814,2021-09-10,13746.04,Missed,Card,
CUST01641,2021-05-06,5946.53,Paid,Wallet,2021-05-08
CUST01305,2021-08-22,18036.11,Paid,Wallet,2021-08-25
CUST02889,2021-07-28,4117.46,Paid,Card,2021-07-28
CUST04432,2021-11-08,8063.81,Paid,Wallet,2021-11-10
CUST09516,2021-06-20,4334.24,Paid,Wallet,2021-06-21
CUST05430,2021-06-01,16253.2,Paid,Net Banking,2021-06-04
CUST09725,2021-11-26,4031.69,Paid,Wallet,2021-11-26
CUST00670,2021-07-01,14833.11,Paid,Card,2021-07-05
CUST05788,2021-04-04,10628.6,Paid,Wallet,2021-04-07
CUST09087,2021-03-17,10286.8,Paid,Wallet,2021-03-19
CUST03818,2021-09-26,4121.97,Paid,Card,2021-09-28
CUST08211,2021-11-15,7532.8,Paid,Wallet,2021-11-18
CUST02017,2021-03-14,10174.86,Paid,UPI,2021-03-15
CUST04881,2021-03-25,3143.24,Missed,Wallet,
CUST00565,2021-03-14,19690.14,Paid,Net Banking,2021-03-14
CUST07354,2021-05-01,1050.8,Paid,UPI,2021-05-06
CUST07159,2021-04-14,11354.59,Paid,UPI,2021-04-16
CUST09443,2021-01-06,13709.07,Paid,Net Banking,2021-01-11
CUST02362,2021-05-02,6680.68,Paid,Net Banking,2021-05-07
CUST05878,2021-07-03,8203.09,Paid,Wallet,2021-07-05
CUST01361,2021-09-01,12689.68,Paid,UPI,2021-09-02
CUST00522,2021-04-25,2654.73,Paid,UPI,2021-04-30
CUST08762,2021-11-08,1554.17,Paid,Wallet,2021-11-13
CUST07185,2021-07-29,1107.96,Paid,UPI,2021-07-29
CUST00637,2021-12-15,16650.1,Missed,UPI,
CUST00864,2021-03-20,18335.09,Paid,UPI,2021-03-24
CUST02630,2021-03-26,17173.49,Paid,UPI,2021-03-26
CUST01663,2021-01-20,4110.15,Paid,UPI,2021-01-20
CUST05868,2021-09-23,14353.73,Late,Net Banking,2021-10-01
CUST01721,2021-01-19,18459.06,Paid,UPI,2021-01-24
CUST07996,2021-06-04,14955.95,Paid,Card,2021-06-05
CUST08851,2021-04-29,17963.08,Late,Card,2021-05-05
CUST00789,2021-10-23,11777.24,Late,Wallet,2021-11-04
CUST05934,2021-07-09,18201.4,Late,Card,2021-07-15
CUST03100,2021-06-23,8191.52,Paid,Net Banking,2021-06-23
CUST04629,2021-01-24,16216.91,Late,Net Banking,2021-02-03
CUST08841,2021-11-04,10167.77,Paid,Wallet,2021-11-05
CUST01485,2021-08-06,6467.79,Paid,Card,2021-08-06
CUST07317,2021-12-14,19773.2,Paid,UPI,2021-12-18
CUST06062,2021-10-09,9084.92,Paid,Card,2021-10-14
CUST01289,2021-08-14,7627.9,Paid,Card,2021-08-19
CUST06661,2021-04-28,4160.84,Late,Card,2021-05-11
CUST09333,2021-07-03,9644.88,Paid,UPI,2021-07-07
CUST09539,2021-03-08,3263.1,Paid,Net Banking,2021-03-10
CUST02084,2021-04-30,4178.92,Paid,Wallet,2021-05-01
CUST07498,2021-02-13,18214.4,Paid,Card,2021-02-17
CUST04861,2021-06-06,10520.99,Missed,Card,
CUST09741,2021-03-09,3334.77,Paid,UPI,2021-03-10
CUST08464,2021-09-29,11175.81,Paid,Wallet,2021-10-01
CUST04070,2021-11-09,10222.77,Missed,UPI,
CUST03805,2021-04-02,9962.71,Paid,Card,2021-04-07
CUST04581,2021-11-26,14442.0,Paid,UPI,2021-11-28
CUST04740,2021-03-20,9771.17,Paid,UPI,2021-03-25
CUST00864,2021-06-01,12380.81,Late,Wallet,2021-06-16
CUST03955,2021-01-02,10005.08,Paid,UPI,2021-01-07
CUST04531,2021-06-25,11355.92,Paid,Card,2021-06-27
CUST00616,2021-06-13,3789.21,Paid,UPI,2021-06-16
CUST02442,2021-03-28,11577.5,Paid,UPI,2021-04-02
CUST02938,2021-01-17,7945.1,Late,Wallet,2021-02-01
CUST03441,2021-02-03,9212.7,Late,Wallet,2021-02-19
CUST05598,2021-12-05,19918.86,Late,UPI,2021-12-13
CUST03451,2021-04-28,15348.64,Paid,Net Banking,2021-04-29
CUST09065,2021-09-01,10503.47,Paid,UPI,2021-09-02
CUST04748,2021-03-04,18372.18,Paid,Net Banking,2021-03-07
CUST00649,2021-10-31,17626.31,Missed,UPI,
CUST07750,2021-03-20,6760.32,Paid,Wallet,2021-03-24
CUST02893,2021-03-10,5818.96,Paid,Wallet,2021-03-15
CUST02006,2021-02-09,7761.56,Paid,Net Banking,2021-02-12
CUST09818,2021-09-16,4124.24,Missed,UPI,
CUST01312,2021-11-02,17851.95,Paid,Wallet,2021-11-03
CUST00013,2021-03-25,6192.38,Paid,Wallet,2021-03-25
CUST05601,2021-10-23,18409.14,Paid,Net Banking,2021-10-24
CUST03146,2021-07-30,16102.35,Paid,Net Banking,2021-08-02
CUST09045,2021-08-25,8777.31,Paid,UPI,2021-08-27
CUST06461,2021-03-04,1160.52,Paid,Wallet,2021-03-09
CUST05733,2021-09-23,16779.26,Late,UPI,2021-09-30
CUST03903,2021-03-12,17231.66,Late,Card,2021-03-28
CUST01724,2021-11-15,4123.36,Paid,Card,2021-11-15
CUST04307,2021-11-17,14765.2,Paid,Card,2021-11-17
CUST04212,2021-06-11,14961.52,Late,Card,2021-06-24
CUST03311,2021-01-11,2669.76,Paid,Wallet,2021-01-12
CUST06481,2021-06-08,4596.28,Paid,Card,2021-06-11
CUST06438,2021-02-05,7249.85,Paid,UPI,2021-02-10
CUST01043,2021-03-13,18686.91,Paid,Card,2021-03-17
CUST07090,2021-10-11,13949.89,Late,Card,2021-10-24
CUST08904,2021-12-09,3553.44,Paid,Wallet,2021-12-09
CUST00780,2021-12-07,4647.47,Late,UPI,2021-12-14
CUST07081,2021-02-27,14759.92,Paid,Wallet,2021-03-03
CUST02224,2021-01-31,13922.26,Paid,Net Banking,2021-02-05
CUST08307,2021-01-08,19406.52,Paid,Card,2021-01-09
CUST08068,2021-02-10,10744.47,Paid,Card,2021-02-12
CUST01147,2021-04-30,12300.56,Late,Net Banking,2021-05-14
CUST00942,2021-02-10,7660.13,Paid,Wallet,2021-02-10
CUST09388,2021-04-23,2185.47,Paid,Card,2021-04-28
CUST06857,2021-03-20,14120.14,Late,Card,2021-03-26
CUST08839,2021-02-15,10544.57,Paid,Card,2021-02-16
CUST00313,2021-07-05,843.64,Paid,Net Banking,2021-07-06
CUST01662,2021-03-19,3665.22,Paid,Net Banking,2021-03-22
CUST09235,2021-10-01,16140.94,Paid,Net Banking,2021-10-04
CUST08692,2021-08-02,14987.11,Late,Wallet,2021-08-15
CUST00607,2021-03-13,9419.19,Paid,Card,2021-03-17
CUST06099,2021-09-15,3213.53,Paid,UPI,2021-09-18
CUST08092,2021-10-10,14997.85,Paid,UPI,2021-10-12
CUST03580,2021-06-20,8958.41,Paid,Wallet,2021-06-20
CUST02882,2021-02-07,2943.33,Late,UPI,2021-02-14
CUST01179,2021-08-04,14804.68,Late,UPI,2021-08-12
CUST04806,2021-02-25,18675.66,Missed,Card,
CUST05558,2021-04-03,8099.01,Paid,Net Banking,2021-04-05
CUST08083,2021-07-13,5465.22,Late,Card,2021-07-19
CUST00819,2021-06-08,18104.15,Paid,Net Banking,2021-06-13
CUST06634,2021-07-01,5257.18,Missed,Card,
CUST08260,2021-06-02,4268.74,Paid,Card,2021-06-03
CUST04266,2021-03-15,16732.85,Paid,Wallet,2021-03-17
CUST01689,2021-06-19,12296.72,Paid,Wallet,2021-06-20
CUST06364,2021-09-22,2202.91,Late,Wallet,2021-10-04
CUST08962,2021-06-07,9192.17,Paid,Card,2021-06-12
CUST06009,2021-10-20,7056.87,Paid,UPI,2021-10-20
CUST01877,2021-06-21,15189.44,Paid,Card,2021-06-24
CUST00704,2021-07-25,879.58,Paid,Net Banking,2021-07-28
CUST08770,2021-01-28,8364.09,Paid,UPI,2021-01-31
CUST03970,2021-06-06,7590.03,Late,Net Banking,2021-06-21
CUST04681,2021-02-24,3249.17,Paid,Net Banking,2021-02-28
CUST00055,2021-11-30,14066.75,Paid,Card,2021-12-02
CUST01685,2021-10-03,11421.79,Late,Card,2021-10-13
CUST07260,2021-06-20,7824.05,Paid,Card,2021-06-23
CUST08091,2021-07-03,5378.86,Paid,UPI,2021-07-03
CUST03571,2021-09-06,5119.73,Paid,Net Banking,2021-09-08
CUST00530,2021-05-24,6399.0,Paid,Card,2021-05-26
CUST03582,2021-01-09,15632.69,Late,Net Banking,2021-01-26
CUST00291,2021-09-28,12254.58,Paid,UPI,2021-10-01
CUST03485,2021-01-20,9242.91,Paid,UPI,2021-01-24
CUST05581,2021-04-15,9730.73,Paid,UPI,2021-04-17
CUST07482,2021-02-16,15488.33,Missed,Card,
CUST09616,2021-11-28,11650.86,Paid,UPI,2021-11-28
CUST08851,2021-09-02,11078.89,Late,UPI,2021-09-20
CUST00644,2021-01-05,1754.18,Missed,UPI,
CUST08615,2021-10-31,14211.84,Paid,Wallet,2021-10-31
CUST01556,2021-06-21,13988.48,Paid,UPI,2021-06-22
CUST00751,2021-08-07,6711.58,Paid,Card,2021-08-11
CUST02930,2021-05-31,15445.35,Paid,UPI,2021-05-31
CUST06781,2021-09-17,3217.24,Paid,Net Banking,2021-09-17
CUST00202,2021-04-13,16451.91,Late,Net Banking,2021-04-24
CUST04922,2021-09-10,17253.95,Missed,UPI,
CUST00628,2021-05-18,8456.81,Missed,Wallet,
CUST03232,2021-12-06,19090.33,Late,Card,2021-12-13
CUST07598,2021-11-25,12370.36,Paid,Card,2021-11-27
CUST07189,2021-06-29,804.31,Paid,Card,2021-06-29
CUST06899,2021-03-11,13207.34,Paid,Wallet,2021-03-16
CUST06310,2021-02-04,14836.34,Paid,Card,2021-02-07
CUST07533,2021-05-04,18627.99,Paid,UPI,2021-05-04
CUST08647,2021-12-20,9704.14,Paid,Net Banking,2021-12-25
CUST06558,2021-04-14,16249.92,Late,Card,2021-04-21
CUST05995,2021-10-04,13698.21,Late,Wallet,2021-10-18
CUST06014,2021-01-31,10642.9,Late,UPI,2021-02-17
CUST08963,2021-04-15,12024.66,Paid,Wallet,2021-04-17
CUST04970,2021-01-10,15972.41,Paid,Wallet,2021-01-13
